Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL,Campaign ID,Campaign Name
103402,Enjoy Rs.1300 Off on Cast Iron Kadhai!,Solara,Others,  Special price of just Rs.1199.  Durable and versatile for every kitchen.  Open to all users—act fast!  Seize this opportunity and secure yours!  ,,"",https://linksredirect.com/?pub_id=203477&url=https://www.solara.in/,live,2025-07-04,2027-05-30,04/07/2025,https://cdn0.cuelinks.com/campaigns/9529/original/download.png?1734673648,9529,Solara CPS
103481,Get Rs.75 Cashback Instantly by Using PhonePe!,Arco,Others,"To qualify, your order must be Rs.599 or more.Pay through PhonePe to redeem your cashback.This deal is open to all shoppers!Claim Your Savings today!",,PHP75,https://linksredirect.com/?pub_id=203477&url=https://online.kfc.co.in/,live,2025-07-07,2026-09-30,07/07/2025,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,11939,Arco
103670,Special Promotion: Choose Any 2 Skin Care Products for Only Rs.899!,Hyphen,Health & Beauty,Discover a fantastic range of skin care options online.Buy 2 items for just Rs.899.Apply the coupon code during checkout.Seize this opportunity—grab this deal now!,,BUY899,https://linksredirect.com/?pub_id=203477&url=https://letshyphen.com/,live,2025-07-08,2026-10-31,08/07/2025,https://cdn0.cuelinks.com/campaigns/6431/original/download_-_2024-04-12T161143.422.png?1712918733,6431,Hyphen
103752,Claim Up to Rs.300 Off on Royal Canin – Limited Time!,Supertails,Fashion, Scoop up to Rs.300 in savings on Royal Canin favorites. Redeem your discount with our coupon code. Offer not valid on veterinary products. Shop now and treat your pet for less! ,,RC4,https://linksredirect.com/?pub_id=203477&url=https://supertails.com/,live,2025-07-08,2026-09-30,08/07/2025,https://cdn0.cuelinks.com/campaigns/4509/original/New_Project_-_2021-09-06T182431.695_%281%29.png?1630933022,4509,Supertails
103843,Savings on Cat Treats—Up to ₹500 Off!,Supertails,Fashion,Snag 8% off when you spend over ₹1000!Valid on Kit Cat ProductsIndulge your cats while saving money!Grab this deal now and keep your pets happy!,,KITCAT8,https://linksredirect.com/?pub_id=203477&url=https://supertails.com/,live,2025-07-09,2028-09-30,09/07/2025,https://cdn0.cuelinks.com/campaigns/4509/original/New_Project_-_2021-09-06T182431.695_%281%29.png?1630933022,4509,Supertails
103948,Huge 61% Savings + 4 Complimentary Months on 2-Year Plan!,ExpressVPN,Services,"Save 61% with our incredible 2-year plan offer.Plus, get 4 months free for a limited time!Open to all customers—new and returning!Claim your special offer before it’s gone!",,SPECIALDEAL,https://linksredirect.com/?pub_id=203477&url=https://www.expressvpn.com/,live,2025-07-10,2026-12-31,10/07/2025,https://cdn0.cuelinks.com/campaigns/7392/original/New_Project_-_2024-07-30T124632.310.png?1722323805,7392,ExpressVPN
103989,Unlock $80 in Savings on Your Apalos FlexHT Blanket!,Jartoo,"Food & Grocery,Entertainment,Services","Discover ultimate warmth with the Apalos FlexHT Far Infrared Electric Heated Blanket!Apply the promo code to instantly save $80.No minimum transaction amount is necessary for this deal.Please note, this coupon cannot be combined with other offers.",,PD80OFF,https://linksredirect.com/?pub_id=203477&url=https://jartoo.com/pages/prime-day-sale-2025,live,2025-12-16,2026-12-31,10/07/2025,https://cdn0.cuelinks.com/campaigns/7752/original/New_Project_-_2024-09-16T112954.618.png?1726466407,7752,Jartoo
104086,Save Big on Kids Mattresses - Up to 40% Off!,Wakefit,"Sports,Services","  Save up to 40% on selected kids mattresses today!  Available for all shoppers seeking quality sleep.  Limited-time offer, don't miss out!  Get yours now and improve your child's sleep experience!  ",,"",https://linksredirect.com/?pub_id=203477&url=https://www.wakefit.co/,live,2025-07-11,2026-09-30,11/07/2025,https://cdn0.cuelinks.com/campaigns/4151/original/New_Project_%2815%29_%281%29.png?1597392821,4151,Wakefit
104087,Luxury Wardrobe Discounts – Get Up to 45% Off!,Wakefit,Sports,  Luxury wardrobe items now available with up to 45% off!  All users can take advantage of this limited time offer.  Shop now and elevate your style effortlessly.  Time-sensitive offer—don't let it slip away!  ,,"",https://linksredirect.com/?pub_id=203477&url=https://www.wakefit.co/,live,2025-07-11,2027-01-31,11/07/2025,https://cdn0.cuelinks.com/campaigns/4151/original/New_Project_%2815%29_%281%29.png?1597392821,4151,Wakefit
104088,Enjoy Flat 42% Off on Dinner Plates Now!,Wakefit,Others,"      Get 42% off on exquisite dinner plates for a stylish table upgrade.      Starting price is Rs.997, making it an irresistible offer!      Enhance your meals with trendy and high-quality dinnerware.      Claim your savings and impress your guests with elegance!  ",,"",https://linksredirect.com/?pub_id=203477&url=https://www.wakefit.co/,live,2025-07-11,2027-02-28,11/07/2025,https://cdn0.cuelinks.com/campaigns/4151/original/New_Project_%2815%29_%281%29.png?1597392821,4151,Wakefit
104115,Book Flights Instantly & Enjoy 0% Interest Payment Plans!,HappyFares,Travel,"  Book your dream flight with the option to pay later!  Split the cost into 3 simple EMIs at no interest, no credit card required!  Travel freely now and deal with payments later.  Take advantage of this offer and elevate your travel plans today!  ",,"",https://linksredirect.com/?pub_id=203477&url=https://www.happyfares.in,live,2025-07-11,2026-10-31,11/07/2025,https://cdn0.cuelinks.com/campaigns/4824/original/New_Project_-_2022-07-29T165441.587.png?1659093979,4824,HappyFares
104381,Enjoy 40% Discount on Orders Over ₹179 Today!,Swiggy,Food & Grocery,• Delight in a 40% off on any order of ₹179 or more.• Max discount you can claim is ₹80.• Offer valid at specific restaurants.• You can use the coupon once every 2 hours for this restaurant.,,TRYNEW,https://linksredirect.com/?pub_id=203477&url=http://www.swiggy.com/,live,2025-07-15,2026-12-31,15/07/2025,https://cdn0.cuelinks.com/campaigns/2194/original/logo20250811-880075-1uw856x.jpg?1754903716,2194,Swiggy
104462,Mumbai to Amritsar Flights Available from Rs.7000,HappyEasyGo,Travel,  Fly from Mumbai to Amritsar for an unbeatable price of Rs.7000!  No minimum booking needed for this exclusive deal.  Available for all travelers — act fast!  Claim your tickets now and set off on your adventure!  ,,"",https://linksredirect.com/?pub_id=203477&url=https://www.happyeasygo.com/,live,2025-07-15,2027-01-31,15/07/2025,https://cdn0.cuelinks.com/campaigns/7672/original/5129510f03a2c8f294b2f48ae14972b6415325ec55cccc8e19ec01118b20a7fb.png?1725278973,7672,Happyeasygo
104464,Fly From Mumbai To Chandigarh For Only Rs.5500!,HappyEasyGo,Travel,Fly to Chandigarh from Mumbai for only Rs.5500!No eligibility criteria – everyone can avail!Limited availability – don’t miss out!Reserve your spot now and reap the rewards!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.happyeasygo.com/,live,2025-07-15,2027-01-31,15/07/2025,https://cdn0.cuelinks.com/campaigns/7672/original/5129510f03a2c8f294b2f48ae14972b6415325ec55cccc8e19ec01118b20a7fb.png?1725278973,7672,Happyeasygo
104488,Experience Nirujam Joint Care for a Limited Time at Rs.699!,The Ayurveda Experience,"Food & Grocery,Entertainment,Services",Nirujam Joint Care now available for just Rs.699.Ideal for those seeking effective joint support.All users can take advantage of this deal.Get yours now and feel the difference!,,"",https://linksredirect.com/?pub_id=203477&url=https://tae.in/,live,2025-07-15,2027-04-30,15/07/2025,https://cdn0.cuelinks.com/campaigns/5128/original/logo20250811-880075-lwxovb.jpg?1754903722,5128,TAE
104504,Buy 3 Skincare Products for Rs.999 or 4 for Only Rs.1299!,Simple Skincare,"Food & Grocery,Entertainment,Services",    Buy any 3 skincare items for only Rs.999!    Buy 4 items for a low price of Rs.1299!    Enjoy hassle-free shopping with no promo codes required.    This offer is open to every customer – shop now!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.simpleskincare.in/,live,2025-07-15,2027-03-31,15/07/2025,https://cdn0.cuelinks.com/campaigns/4762/original/New_Project_-_2022-06-16T113041.797.png?1655359299,4762,Simple skin care
104543,Limited Time: Team Razer Jersey Available for Only $99.99!,Razer,"Electronics,Food & Grocery", Transform your gaming experience with the Team Razer Jersey. Perfect fit and sleek design for true gamers. Show your allegiance to the Razer community! Claim Your Savings today and rock the best gear! ,,"",https://linksredirect.com/?pub_id=203477&url=https://www.razer.com/,live,2025-07-16,2027-01-30,16/07/2025,https://cdn0.cuelinks.com/campaigns/5252/original/logo20250811-880075-1k6in4t.jpg?1754904038,5252,Razer CPS
104574,Save 30% on MICHIKO 01 Crossbody!,Hidesign,Fashion,"Snag the MICHIKO 01 CROSSBODY at a stunning 30% discount!Your price: only Rs.6,646.50.Designed for style and functionality!Don't wait—grab this deal today!",,"",https://linksredirect.com/?pub_id=203477&url=http://hidesign.com/,live,2025-07-16,2027-02-28,16/07/2025,https://cdn0.cuelinks.com/campaigns/2616/original/logo20250811-880075-1btrqsp.jpg?1754903543,2616,Hidesign
104576,Dive Into the Adventure: Kesari Chapter 2 is Live for Streaming!,Hotstar,Others,Stream Kesari Chapter 2 instantly at your convenience!Zero minimum spend needed to enjoy this offer.Open to all users - take advantage!Get started on your viewing adventure now!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.hotstar.com/in,live,2025-07-16,2027-12-31,16/07/2025,https://cdn0.cuelinks.com/campaigns/3752/original/New_Project_-_2025-05-05T171339.865.png?1746445437,3752,Disney+ Hotstar
104578,Enjoy Attack on Titan Movies Streaming Now on Hotstar!,Hotstar,Others,Stream the captivating Attack on Titan movies whenever you want.All viewers welcome—embrace the epic saga!Subscribe for full access to all titles.Begin your journey now—watch the films!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.hotstar.com/in,live,2025-07-16,2027-12-31,16/07/2025,https://cdn0.cuelinks.com/campaigns/3752/original/New_Project_-_2025-05-05T171339.865.png?1746445437,3752,Disney+ Hotstar
104580,Experience the Intense Special Ops Series Streaming on Jio Hotstar!,Hotstar,Entertainment,Discover the thrilling world of Special Ops today.Open to all users on Jio Hotstar.Watch your favorite series whenever you want.Claim your adventure – tune in now!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.hotstar.com/in,live,2025-07-16,2027-01-31,16/07/2025,https://cdn0.cuelinks.com/campaigns/3752/original/New_Project_-_2025-05-05T171339.865.png?1746445437,3752,Disney+ Hotstar
104583,Shop Chic Women's Jeans from Rs.801,Zaful,Fashion, Revamp your style with our trendy women's jeans. Get them starting at just Rs.801! Available to all customers—grab your pair today! Limited time only—don't let this deal slip away! ,,"",https://linksredirect.com/?pub_id=203477&url=https://sg.zaful.com/,live,2025-07-16,2027-11-30,16/07/2025,https://cdn0.cuelinks.com/campaigns/3374/original/Zaful.png?1507893001,3374,zaful
104604,Massive Savings on Summer Sets – Up to 85% Off!,Zaful,Fashion,Enjoy up to 85% off on trendy summer collections.Enjoy prices from Rs.534 onwards.Available to everyone!Grab This Deal and elevate your summer style!,,"",https://linksredirect.com/?pub_id=203477&url=https://sg.zaful.com/,live,2025-07-16,2026-12-31,16/07/2025,https://cdn0.cuelinks.com/campaigns/3374/original/Zaful.png?1507893001,3374,zaful
104613,Trail Gear - Starting at Rs.1858!,Reisemoto,Entertainment,Shop our selection of durable and reliable trail gear.Starting at an unbeatable price of Rs.1858.Ideal for all adventurers seeking thrill.Claim Your Savings and gear up today!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.reisemoto.com/,live,2025-07-16,2027-09-30,16/07/2025,https://cdn0.cuelinks.com/campaigns/11152/original/REISEMOTO-JOR-G.png?1745226870,11152,Reisemoto
104618,Protect Your Journey: Helmets Available from ₹3499!,Reisemoto,"Food & Grocery,Entertainment,Services,Travel","  Get top-notch motorcycle helmets starting at ₹3499!  Everyone qualifies, with no minimum spend needed.  Your safety is our priority—ride smart and safe.  Grab This Deal now and gear up for the road!  ",,"",https://linksredirect.com/?pub_id=203477&url=https://www.reisemoto.com/,live,2025-07-16,2027-09-30,16/07/2025,https://cdn0.cuelinks.com/campaigns/11152/original/REISEMOTO-JOR-G.png?1745226870,11152,Reisemoto
104619,Score the Best Prices on Your Next Stay with ZenHotels,Zen Hotels,Others,"Access a diverse selection: hotels, hostels, and more.Choose the best fit for your travel needs.No minimum amount required to save.Get ready to reserve your next escape!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.zenhotels.com/en-us/?sid=4ed384f0-ce81-401b-b19b-3c98f81af722,live,2025-07-16,2027-12-31,16/07/2025,https://cdn0.cuelinks.com/campaigns/11873/original/New_Project_-_2025-07-15T155642.834.png?1752575213,11873,Zen Hotels
104631,Treat Yourself to Signature Fragrances for Only Rs.499!,St. Botanica,"Food & Grocery,Entertainment,Services",Get your favorite signature perfumes for just Rs.499!Open to everyone—no minimum purchase necessary!Use the promo code to enjoy the deal!Hurry and treat yourself to a new fragrance today!,,FRAGRANCE499,https://linksredirect.com/?pub_id=203477&url=https://www.stbotanica.com/,live,2025-07-16,2026-09-30,16/07/2025,https://cdn0.cuelinks.com/campaigns/4776/original/New_Project_-_2022-06-27T154757.205.png?1656325152,4776,stbotanica
104695,Steep Perfection - Ball Tea Infuser Now at Rs.299! Save Rs.300!,Arco,Others,Enhance your tea rituals with our Ball Tea Infuser today.Grab it for only Rs.299 – amazing value!No minimum order needed to get this offer.Perfect for every customer – seize the chance!,,"",https://linksredirect.com/?pub_id=203477&url=https://bluetea.co.in/,live,2025-05-07,2027-04-07,17/07/2025,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,11939,Arco
104772,Get Your 10% Niacinamide Strawberry Bright Serum For Only Rs.449!,Dot & Key,"Food & Grocery,Entertainment,Services","Enhance your glow with the power of 10% Niacinamide for radiant skin.At just Rs.449, it's your beauty secret at an unbeatable price!Perfect for all skin types, offering hydration and improved texture.Claim your savings now and embrace a brighter you!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.dotandkey.com/,live,2025-07-18,2027-01-31,18/07/2025,https://cdn0.cuelinks.com/campaigns/4879/original/New_Project_%2831%29.png?1662470039,4879,Dot & Key
104773,Watermelon & 10% Glycolic Serum - Starts From Rs.450!,Dot & Key,"Food & Grocery,Entertainment,Services",Experience the power of glycolic acid for ultimate smoothness.Manage oil production effectively without drying out.Enhance your natural glow for a beautiful complexion.Claim Your Savings today!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.dotandkey.com/,live,2025-07-18,2027-03-31,18/07/2025,https://cdn0.cuelinks.com/campaigns/4879/original/New_Project_%2831%29.png?1662470039,4879,Dot & Key
104812,Avail 46% Discount on GRIT Beige Women's Sneakers!,Campus Shoes,"Fashion,Entertainment","Save 46% on trendy GRIT Beige Women's Sneakers now!Special offer price is just Rs.1,403.00.Stylish and comfortable – a must-have for your wardrobe!Limited-time offer – grab yours before it’s too late!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.campusshoes.com/,live,2025-07-18,2027-02-28,18/07/2025,https://cdn0.cuelinks.com/campaigns/5589/original/New_Project_-_2023-10-20T152258.998.png?1697795593,5589,Campus Shoes
